GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
685771311,20170901,201709,USA,THE US,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,014,014,01,1,0.0,10,1,10,-4.43686006825938,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,1,China,CH,CH,,35.0,105.0,CH,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,20170901000000,Make public statement,Verbal cooperation
685776645,20170901,201709,USA,NASHVILLE,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,060,060,06,2,6.0,8,1,8,-9.23482849604222,3,"Fort Campbell, Tennessee, United States",US,USTN,TN125,36.5934,-87.6139,2512188,1,China,CH,CH,,35.0,105.0,CH,3,"Fort Campbell, Tennessee, United States",US,USTN,,36.5934,-87.6139,2512188,20170901001500,Engage in material cooperation,Material cooperation
685779038,20170831,201708,USA,SOUTH CAROLINA,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,173,173,17,4,-5.0,6,1,6,-7.94520547945206,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20170901003000,Coerce,Material conflict
685779039,20170831,201708,USA,SOUTH CAROLINA,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,193,193,19,4,-10.0,10,1,10,-7.94520547945206,3,"Greenville-Spartanburg Airport, South Carolina, United States",US,USSC,SC083,34.899,-82.2137,1251908,3,"Greenville-Spartanburg Airport, South Carolina, United States",US,USSC,,34.899,-82.2137,1251908,3,"Greenville-Spartanburg Airport, South Carolina, United States",US,USSC,,34.899,-82.2137,1251908,20170901003000,Fight,Material conflict
685792874,20170901,201709,USA,NASHVILLE,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,060,060,06,2,6.0,8,1,8,-9.09090909090909,3,"Longview, Kentucky, United States",US,USKY,KY093,37.7895,-85.913,508502,1,China,CH,CH,,35.0,105.0,CH,3,"Fort Campbell, Tennessee, United States",US,USTN,,36.5934,-87.6139,2512188,20170901010000,Engage in material cooperation,Material cooperation
685795883,20170901,201709,USA,NASHVILLE,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,060,060,06,2,6.0,8,1,8,-8.9974293059126,3,"Big Spring, Kentucky, United States",US,USKY,KY027,37.7992,-86.1522,487260,1,China,CH,CH,,35.0,105.0,CH,3,"Fort Campbell, Tennessee, United States",US,USTN,,36.5934,-87.6139,2512188,20170901011500,Engage in material cooperation,Material cooperation
685803852,20170901,201709,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,061,061,06,2,6.4,10,1,10,-2.06185567010309,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20170901014500,Engage in material cooperation,Material cooperation
685803853,20170901,201709,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,061,061,06,2,6.4,10,1,10,-2.06185567010309,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,20170901014500,Engage in material cooperation,Material cooperation
685807748,20170901,201709,CHN,CHINESE,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,050,050,05,1,3.5,8,1,8,1.12781954887218,1,China,CH,CH,,35.0,105.0,CH,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20170901020000,Engage in diplomatic cooperation,Verbal cooperation
685807750,20170901,201709,CHN,CHINESE,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,051,051,05,1,3.4,8,1,8,1.12781954887218,1,China,CH,CH,,35.0,105.0,CH,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20170901020000,Engage in diplomatic cooperation,Verbal cooperation
